ticker,fiscal_year,period_end,period_type,revenue,cost_of_sales,gross_profit,operating_profit,net_profit,interest_expense,total_assets,total_equity,total_liabilities,current_assets,current_liabilities,inventory,receivables,operating_cash_flow,capex,return_on_equity,return_on_assets,gross_margin,operating_margin,net_margin,current_ratio,quick_ratio,debt_to_equity,debt_to_assets,asset_turnover,inventory_turnover,days_sales_outstanding,free_cash_flow,interest_coverage_ratio,working_capital,sector_gics,company_name,filing_id,calc_ROE,calc_ROA,calc_gross_margin,calc_operating_margin,calc_net_margin,calc_current_ratio,calc_quick_ratio,calc_debt_to_equity,calc_debt_to_assets,calc_asset_turnover,calc_working_capital,period_label,revenue_millions,roe_pct,company_type,data_quality_score,is_annual,is_latest,roa_pct,gross_margin_pct,operating_margin_pct,net_margin_pct,debt_to_equity_pct,debt_to_assets_pct,net_profit_millions,total_assets_millions,total_equity_millions,period_date,year_quarter,fiscal_quarter,profit_status,liquidity_status,leverage_status,roe_status,has_cogs,has_operating_profit,has_cash_flow,ticker_name,roe_decimal,roa_decimal,gross_margin_decimal,operating_margin_decimal,net_margin_decimal,size_category,profitability_score,capex_adjusted,sector_derived,gross_profit_calc,total_liabilities_calc,free_cash_flow_calc,working_capital_calc,net_margin_calc,gross_margin_calc,roe_calc,original_unit,was_normalized,normalization_multiplier
4008.0,2024.0,3/31/2024,Quarterly,232594854.0,,,,-4550192.0,6977169.0,1202152290.0,335062145.0,867090145.0,540068161.0,522099623.0,453400711.0,31872716.0,28622732.0,3434066.0,-0.013580143,-0.003785038,,,-0.019562737,1.034415918,0.165997917,2.587848726,0.721281448,0.19348202,,50.01633157,25188666.0,,17968538.0,,Saudi Company for Hardware,4008_2024,-1.4%,-0.4%,,,-2.0%,1.0,0.2,258.8%,0.72,0.19,17968538.0,Q2024,232.6,-1.4%,Service,80,False,False,-0.4,,,-2.0,258.8,72.1,-4.6,1202.2,335.1,3/31/2024,2024-Q2,Q2,Loss,Adequate,High,Negative,False,False,True,4008 - Saudi Company for Hardware,-0.0136,-0.0038,0.0,0.0,-0.0196,Mid Cap,0.0,3434066.0,Other,,867090145.0,25188666.0,17968538.0,-2.0%,,-1.4%,SAR,False,1
4008.0,2024.0,6/30/2024,Quarterly,469114244.0,,,,-3982919.0,7049951.0,1186003073.0,331846836.0,854156237.0,543653113.0,529680763.0,452357982.0,31519532.0,5095287.0,8220449.0,-0.012002281,-0.00335827,,,-0.008490296,1.026378813,0.172358782,2.573947208,0.720197322,0.395542183,,24.52415233,-3125162.0,,13972350.0,,Saudi Company for Hardware,4008_2024,-1.2%,-0.3%,,,-0.8%,1.0,0.2,257.4%,0.72,0.4,13972350.0,Q2024,469.1,-1.2%,Service,80,False,False,-0.3,,,-0.8,257.4,72.0,-4.0,1186.0,331.8,6/30/2024,2024-Q3,Q3,Loss,Adequate,High,Negative,False,False,True,4008 - Saudi Company for Hardware,-0.012,-0.0034,0.0,0.0,-0.0085,Mid Cap,0.0,8220449.0,Other,,854156237.0,-3125162.0,13972350.0,-0.8%,,-1.2%,SAR,False,1
4008.0,2024.0,9/30/2024,Quarterly,714559649.0,,,,-8981078.0,7664746.0,1260710860.0,322865758.0,937845102.0,633857186.0,627786120.0,552738081.0,30381254.0,4325334.0,13908259.0,-0.027816756,-0.007123821,,,-0.012568689,1.009670596,0.129214556,2.904752451,0.743901819,0.566791063,,15.51886917,-9582925.0,,6071066.0,,Saudi Company for Hardware,4008_2024,-2.8%,-0.7%,,,-1.3%,1.0,0.1,290.5%,0.74,0.57,6071066.0,Q2024,714.6,-2.8%,Service,80,False,False,-0.7,,,-1.3,290.5,74.4,-9.0,1260.7,322.9,9/30/2024,2024-Q4,Q4,Loss,Adequate,High,Negative,False,False,True,4008 - Saudi Company for Hardware,-0.0278,-0.0071,0.0,0.0,-0.0126,Mid Cap,0.0,13908259.0,Other,,937845102.0,-9582925.0,6071066.0,-1.3%,,-2.8%,SAR,False,1
4008.0,2024.0,12/31/2024,Annual,993640008.0,,,,-14085949.0,29726005.0,1252861176.0,326293997.0,926567179.0,634133540.0,627394994.0,548838108.0,40321915.0,-17688366.0,19654555.0,-0.043169501,-0.011243025,,,-0.014176109,1.010740516,0.135951725,2.839669707,0.739560932,0.793096655,,14.81170128,-37342921.0,,6738546.0,,Saudi Company for Hardware,4008_2024,-4.3%,-1.1%,,,-1.4%,1.0,0.1,284.0%,0.74,0.79,6738546.0,FY2024,993.6,-4.3%,Service,80,True,False,-1.1,,,-1.4,284.0,74.0,-14.1,1252.9,326.3,12/31/2024,2024-FY,FY,Loss,Adequate,High,Negative,False,False,True,4008 - Saudi Company for Hardware,-0.0432,-0.0112,0.0,0.0,-0.0142,Mid Cap,0.0,19654555.0,Other,,926567179.0,-37342921.0,6738546.0,-1.4%,,-4.3%,SAR,False,1
4008.0,2025.0,3/31/2025,Quarterly,261322792.0,,,,5074182.0,7294118.0,1210493437.0,331149783.0,879343654.0,616697999.0,603880186.0,521822393.0,30999879.0,25556099.0,2162086.0,0.015322921,0.004191829,,,0.019417296,1.021225755,0.157109983,2.655425729,0.726434053,0.215881213,,43.29877141,23394013.0,,12817813.0,,Saudi Company for Hardware,4008_2025,1.5%,0.4%,,,1.9%,1.0,0.2,265.5%,0.73,0.22,12817813.0,Q2025,261.3,1.5%,Service,80,False,False,0.4,,,1.9,265.5,72.6,5.1,1210.5,331.1,3/31/2025,2025-Q2,Q2,Profit,Adequate,High,Weak,False,False,True,4008 - Saudi Company for Hardware,0.0153,0.0042,0.0,0.0,0.0194,Mid Cap,0.0,2162086.0,Other,,879343654.0,23394013.0,12817813.0,1.9%,,1.5%,SAR,False,1
4008.0,2025.0,6/30/2025,Quarterly,514691027.0,,,,5080527.0,6845529.0,1198029494.0,336230310.0,861799184.0,720550673.0,602035515.0,93006555.0,31907002.0,59137135.0,3281447.0,0.015110259,0.004240736,,,0.009871023,1.19685742,1.042370595,2.563121641,0.719347218,0.429614654,,22.62727563,55855688.0,,118515158.0,,Saudi Company for Hardware,4008_2025,1.5%,0.4%,,,1.0%,1.2,1.0,256.3%,0.72,0.43,118515158.0,Q2025,514.7,1.5%,Service,80,False,False,0.4,,,1.0,256.3,71.9,5.1,1198.0,336.2,6/30/2025,2025-Q3,Q3,Profit,Adequate,High,Weak,False,False,True,4008 - Saudi Company for Hardware,0.0151,0.0042,0.0,0.0,0.0099,Mid Cap,0.0,3281447.0,Other,,861799184.0,55855688.0,118515158.0,1.0%,,1.5%,SAR,False,1
4008.0,2025.0,9/30/2025,Quarterly,776103693.0,,,,39361280.0,5205976.0,1105565692.0,375591590.0,729974102.0,652713680.0,474804920.0,566613249.0,31464380.0,57666390.0,6162844.0,0.104798087,0.035602841,,,0.050716522,1.374698645,0.18133854,1.943531542,0.660272028,0.701996904,,14.79763439,51503546.0,,177908760.0,,Saudi Company for Hardware,4008_2025,10.5%,3.6%,,,5.1%,1.4,0.2,194.4%,0.66,0.7,177908760.0,Q2025,776.1,10.5%,Service,80,False,True,3.6,,,5.1,194.4,66.0,39.4,1105.6,375.6,9/30/2025,2025-Q4,Q4,Profit,Adequate,High,Good,False,False,True,4008 - Saudi Company for Hardware,0.1048,0.0356,0.0,0.0,0.0507,Mid Cap,44.0,6162844.0,Other,,729974102.0,51503546.0,177908760.0,5.1%,,10.5%,SAR,False,1
6050.0,2020.0,6/30/2020,Quarterly,20458738.0,5959641.0,4256909.0,-7497313.0,-8930175.0,1256609.0,514008131.0,326272861.0,187735270.0,362556668.0,63646683.0,8985796.0,4948013.0,,6663406.0,-0.027370266,-0.017373606,0.208072903,-0.366460189,-0.436496865,5.696395333,5.555212862,0.575393459,0.365237938,0.039802363,0.663229056,88.27644916,,-5.96630535,298909985.0,,Saudi Fisheries Co.,6050_2020,-2.7%,-1.7%,20.8%,-36.6%,-43.6%,5.7,5.6,57.5%,0.37,0.04,298909985.0,Q2020,20.5,-2.7%,Industrial,93,False,False,-1.7,20.8,-36.6,-43.6,57.5,36.5,-8.9,514.0,326.3,6/30/2020,2020-Q3,Q3,Loss,Strong,Moderate,Negative,True,True,False,6050 - Saudi Fisheries Co.,-0.0274,-0.0174,0.2081,-0.3665,-0.4365,Small Cap,0.0,6663406.0,Other,4256909.0,187735270.0,,298909985.0,-43.6%,20.8%,-2.7%,SAR,False,1
6050.0,2020.0,12/31/2020,Annual,,,,,,,361536141.0,305021219.0,56514922.0,212134747.0,39104908.0,10117069.0,3840717.0,,,,,,,,5.424760161,5.166044068,0.185281936,0.156318873,,,,,,173029839.0,,Saudi Fisheries Co.,6050_2020,,,,,,5.4,5.2,18.5%,0.16,,173029839.0,FY2020,,,Service,47,True,False,,,,,18.5,15.6,,361.5,305.0,12/31/2020,2020-FY,FY,,Strong,Low,,False,False,False,6050 - Saudi Fisheries Co.,0.0,0.0,0.0,0.0,0.0,Small Cap,,0.0,Other,,56514922.0,,173029839.0,,,,SAR,False,1
6050.0,2021.0,6/30/2021,Quarterly,21811584.0,4299451.0,5498872.0,-9009682.0,-9634455.0,72990.0,331545480.0,285637698.0,45907782.0,174249821.0,28784027.0,17166930.0,4545645.0,,13486880.0,-0.033729634,-0.029059226,0.252107871,-0.41306867,-0.441712761,6.053698497,5.457293762,0.160720319,0.138466017,0.065787608,0.250449614,76.06785573,,-123.4372106,145465794.0,,Saudi Fisheries Co.,6050_2021,-3.4%,-2.9%,25.2%,-41.3%,-44.2%,6.1,5.5,16.1%,0.14,0.07,145465794.0,Q2021,21.8,-3.4%,Industrial,93,False,False,-2.9,25.2,-41.3,-44.2,16.1,13.8,-9.6,331.5,285.6,6/30/2021,2021-Q3,Q3,Loss,Strong,Low,Negative,True,True,False,6050 - Saudi Fisheries Co.,-0.0337,-0.0291,0.2521,-0.4131,-0.4417,Small Cap,0.0,13486880.0,Other,5498872.0,45907782.0,,145465794.0,-44.2%,25.2%,-3.4%,SAR,False,1
6050.0,2023.0,6/30/2023,Quarterly,28213972.0,,,,-12743860.0,788268.0,343782953.0,223076772.0,120706181.0,86109635.0,71474111.0,46353010.0,11200820.0,-33684353.0,631756.0,-0.057127687,-0.037069494,,,-0.451686136,1.204766786,0.556238118,0.54109704,0.351111595,0.082069142,,144.9033585,-34316109.0,,14635524.0,,Saudi Fisheries Co.,6050_2023,-5.7%,-3.7%,,,-45.2%,1.2,0.6,54.1%,0.35,0.08,14635524.0,Q2023,28.2,-5.7%,Service,80,False,False,-3.7,,,-45.2,54.1,35.1,-12.7,343.8,223.1,6/30/2023,2023-Q3,Q3,Loss,Adequate,Moderate,Negative,False,False,True,6050 - Saudi Fisheries Co.,-0.0571,-0.0371,0.0,0.0,-0.4517,Small Cap,0.0,631756.0,Other,,120706181.0,-34316109.0,14635524.0,-45.2%,,-5.7%,SAR,False,1
6050.0,2023.0,9/30/2023,Quarterly,43521367.0,,,,-34382278.0,1053384.0,314696534.0,188694494.0,126002040.0,59359010.0,77370387.0,26443528.0,6679099.0,-36101362.0,631756.0,-0.182211347,-0.109255344,,,-0.790009147,0.767205804,0.425427393,0.667756845,0.400392208,0.138296302,,56.01550004,-36733118.0,,-18011377.0,,Saudi Fisheries Co.,6050_2023,-18.2%,-10.9%,,,-79.0%,0.8,0.4,66.8%,0.4,0.14,-18011377.0,Q2023,43.5,-18.2%,Service,80,False,False,-10.9,,,-79.0,66.8,40.0,-34.4,314.7,188.7,9/30/2023,2023-Q4,Q4,Loss,Weak,Moderate,Negative,False,False,True,6050 - Saudi Fisheries Co.,-0.1822,-0.1093,0.0,0.0,-0.79,Small Cap,0.0,631756.0,Other,,126002040.0,-36733118.0,-18011377.0,-79.0%,,-18.2%,SAR,False,1
6050.0,2023.0,12/31/2023,Annual,52208079.0,,,,-119959261.0,3661705.0,243219418.0,116272169.0,126947249.0,34533088.0,78647042.0,11109914.0,4811078.0,-39769010.0,557200.0,-1.031710873,-0.49321416,,,-2.297714517,0.43908947,0.297826509,1.091811137,0.52194537,0.214654239,,33.63547374,-40326210.0,,-44113954.0,,Saudi Fisheries Co.,6050_2023,-103.2%,-49.3%,,,-229.8%,0.4,0.3,109.2%,0.52,0.21,-44113954.0,FY2023,52.2,-103.2%,Service,80,True,False,-49.3,,,-229.8,109.2,52.2,-120.0,243.2,116.3,12/31/2023,2023-FY,FY,Loss,Weak,High,Negative,False,False,True,6050 - Saudi Fisheries Co.,-1.0317,-0.4932,0.0,0.0,-2.2977,Small Cap,0.0,557200.0,Other,,126947249.0,-40326210.0,-44113954.0,-229.8%,,-103.2%,SAR,False,1
6050.0,2024.0,3/31/2024,Quarterly,9129598.0,,,,-8957094.0,801744.0,238268633.0,107315075.0,130953558.0,32381843.0,82340543.0,8945096.0,5673952.0,-2357486.0,7551.0,-0.083465385,-0.037592418,,,-0.981104973,0.3932673,0.284631922,1.220271784,0.549604689,0.038316407,,226.8437756,-2365037.0,,-49958700.0,,Saudi Fisheries Co.,6050_2024,-8.3%,-3.8%,,,-98.1%,0.4,0.3,122.0%,0.55,0.04,-49958700.0,Q2024,9.1,-8.3%,Service,80,False,False,-3.8,,,-98.1,122.0,55.0,-9.0,238.3,107.3,3/31/2024,2024-Q2,Q2,Loss,Weak,High,Negative,False,False,True,6050 - Saudi Fisheries Co.,-0.0835,-0.0376,0.0,0.0,-0.9811,Small Cap,0.0,7551.0,Other,,130953558.0,-2365037.0,-49958700.0,-98.1%,,-8.3%,SAR,False,1
6050.0,2024.0,6/30/2024,Quarterly,16381287.0,,,,-10813964.0,1298911.0,248010868.0,96501111.0,151509757.0,44842112.0,89351152.0,4896458.0,4802646.0,-1209862.0,75887.0,-0.112060513,-0.043602783,,,-0.660141294,0.501863837,0.447063671,1.57003122,0.610899668,0.066050682,,107.0102605,-1285749.0,,-44509040.0,,Saudi Fisheries Co.,6050_2024,-11.2%,-4.4%,,,-66.0%,0.5,0.4,157.0%,0.61,0.07,-44509040.0,Q2024,16.4,-11.2%,Service,80,False,False,-4.4,,,-66.0,157.0,61.1,-10.8,248.0,96.5,6/30/2024,2024-Q3,Q3,Loss,Weak,High,Negative,False,False,True,6050 - Saudi Fisheries Co.,-0.1121,-0.0436,0.0,0.0,-0.6601,Small Cap,0.0,75887.0,Other,,151509757.0,-1285749.0,-44509040.0,-66.0%,,-11.2%,SAR,False,1
6050.0,2024.0,9/30/2024,Quarterly,18633723.0,,,,-28698336.0,1585167.0,184045631.0,67802775.0,116242856.0,28729528.0,78775965.0,1072681.0,658154.0,-9513339.0,139024.0,-0.423261968,-0.155930547,,,-1.540128937,0.364699157,0.3510823,1.714426231,0.631598019,0.101245125,,12.89201358,-9652363.0,,-50046437.0,,Saudi Fisheries Co.,6050_2024,-42.3%,-15.6%,,,-154.0%,0.4,0.4,171.4%,0.63,0.1,-50046437.0,Q2024,18.6,-42.3%,Service,80,False,False,-15.6,,,-154.0,171.4,63.2,-28.7,184.0,67.8,9/30/2024,2024-Q4,Q4,Loss,Weak,High,Negative,False,False,True,6050 - Saudi Fisheries Co.,-0.4233,-0.1559,0.0,0.0,-1.5401,Small Cap,0.0,139024.0,Other,,116242856.0,-9652363.0,-50046437.0,-154.0%,,-42.3%,SAR,False,1
6050.0,2024.0,12/31/2024,Annual,19042570.0,,,,-40995299.0,4563499.0,178216553.0,75557193.0,102659360.0,26322993.0,86755140.0,1194410.0,226336.0,-26878063.0,139024.0,-0.542573081,-0.230030815,,,-2.152823857,0.3034171,0.289649501,1.358697378,0.576037177,0.106850737,,4.338313578,-27017087.0,,-60432147.0,,Saudi Fisheries Co.,6050_2024,-54.3%,-23.0%,,,-215.3%,0.3,0.3,135.9%,0.58,0.11,-60432147.0,FY2024,19.0,-54.3%,Service,80,True,False,-23.0,,,-215.3,135.9,57.6,-41.0,178.2,75.6,12/31/2024,2024-FY,FY,Loss,Weak,High,Negative,False,False,True,6050 - Saudi Fisheries Co.,-0.5426,-0.23,0.0,0.0,-2.1528,Small Cap,0.0,139024.0,Other,,102659360.0,-27017087.0,-60432147.0,-215.3%,,-54.3%,SAR,False,1
6050.0,2025.0,3/31/2025,Quarterly,1061640.0,,,,-1148922.0,525654.0,200178438.0,74408271.0,125770167.0,50533354.0,110777737.0,1026678.0,0.0,32135429.0,19780.0,-0.015440783,-0.005739489,,,-1.08221431,0.45616886,0.446900951,1.690271327,0.628290281,0.005303468,,0.0,32115649.0,,-60244383.0,,Saudi Fisheries Co.,6050_2025,-1.5%,-0.6%,,,-108.2%,0.5,0.4,169.0%,0.63,0.01,-60244383.0,Q2025,1.1,-1.5%,Service,80,False,False,-0.6,,,-108.2,169.0,62.8,-1.1,200.2,74.4,3/31/2025,2025-Q2,Q2,Loss,Weak,High,Negative,False,False,True,6050 - Saudi Fisheries Co.,-0.0154,-0.0057,0.0,0.0,-1.0822,Small Cap,0.0,19780.0,Other,,125770167.0,32115649.0,-60244383.0,-108.2%,,-1.5%,SAR,False,1
6050.0,2025.0,6/30/2025,Quarterly,2111710.0,,,,-10447483.0,134554.0,187435413.0,63960788.0,123474625.0,42604510.0,110120682.0,1255834.0,0.0,26416749.0,18630.0,-0.163341999,-0.055739109,,,-4.947404236,0.386889268,0.375485106,1.930473793,0.658758252,0.011266334,,0.0,26398119.0,,-67516172.0,,Saudi Fisheries Co.,6050_2025,-16.3%,-5.6%,,,-494.7%,0.4,0.4,193.0%,0.66,0.01,-67516172.0,Q2025,2.1,-16.3%,Service,80,False,False,-5.6,,,-494.7,193.0,65.9,-10.4,187.4,64.0,6/30/2025,2025-Q3,Q3,Loss,Weak,High,Negative,False,False,True,6050 - Saudi Fisheries Co.,-0.1633,-0.0557,0.0,0.0,-4.9474,Small Cap,0.0,18630.0,Other,,123474625.0,26398119.0,-67516172.0,-494.7%,,-16.3%,SAR,False,1
6050.0,2025.0,9/30/2025,Quarterly,3801441.0,,,,-6888082.0,134656.0,177154972.0,57072706.0,120082266.0,35514918.0,107064243.0,714994.0,,21402685.0,18630.0,-0.120689599,-0.038881675,,,-1.811966041,0.331715959,0.325037781,2.104022648,0.677837402,0.02145828,,,21384055.0,,-71549325.0,,Saudi Fisheries Co.,6050_2025,-12.1%,-3.9%,,,-181.2%,0.3,0.3,210.4%,0.68,0.02,-71549325.0,Q2025,3.8,-12.1%,Service,73,False,True,-3.9,,,-181.2,210.4,67.8,-6.9,177.2,57.1,9/30/2025,2025-Q4,Q4,Loss,Weak,High,Negative,False,False,True,6050 - Saudi Fisheries Co.,-0.1207,-0.0389,0.0,0.0,-1.812,Small Cap,0.0,18630.0,Other,,120082266.0,21384055.0,-71549325.0,-181.2%,,-12.1%,SAR,False,1
1183.0,2021.0,3/31/2021,Quarterly,,,,,29470002000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2021,,,,,,,,,,,,Q2021,,,Service,7,False,False,,,,,,,29500000.0,,,3/31/2021,2021-Q2,Q2,Profit,,,,False,False,False,1183 - Saudi Home Loans Co.,0.0,0.0,0.0,0.0,0.0,Unknown,,0.0,Other,,,,,,,,millions,True,1000000
1183.0,2021.0,6/30/2021,Quarterly,,,,,29289194000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2021,,,,,,,,,,,,Q2021,,,Service,7,False,False,,,,,,,29300000.0,,,6/30/2021,2021-Q3,Q3,Profit,,,,False,False,False,1183 - Saudi Home Loans Co.,0.0,0.0,0.0,0.0,0.0,Unknown,,0.0,Other,,,,,,,,millions,True,1000000
1183.0,2021.0,9/30/2021,Quarterly,,,,,24343038000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2021,,,,,,,,,,,,Q2021,,,Service,7,False,False,,,,,,,24300000.0,,,9/30/2021,2021-Q4,Q4,Profit,,,,False,False,False,1183 - Saudi Home Loans Co.,0.0,0.0,0.0,0.0,0.0,Unknown,,0.0,Other,,,,,,,,millions,True,1000000
1183.0,2021.0,12/31/2021,Annual,,,,,103195599000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2021,,,,,,,,,,,,FY2021,,,Service,7,True,False,,,,,,,103200000.0,,,12/31/2021,2021-FY,FY,Profit,,,,False,False,False,1183 - Saudi Home Loans Co.,0.0,0.0,0.0,0.0,0.0,Unknown,,0.0,Other,,,,,,,,millions,True,1000000
1183.0,2022.0,3/31/2022,Quarterly,,,,,32357040000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2022,,,,,,,,,,,,Q2022,,,Service,7,False,False,,,,,,,32400000.0,,,3/31/2022,2022-Q2,Q2,Profit,,,,False,False,False,1183 - Saudi Home Loans Co.,0.0,0.0,0.0,0.0,0.0,Unknown,,0.0,Other,,,,,,,,millions,True,1000000
1183.0,2022.0,6/30/2022,Quarterly,,,,,31298991000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2022,,,,,,,,,,,,Q2022,,,Service,7,False,False,,,,,,,31300000.0,,,6/30/2022,2022-Q3,Q3,Profit,,,,False,False,False,1183 - Saudi Home Loans Co.,0.0,0.0,0.0,0.0,0.0,Unknown,,0.0,Other,,,,,,,,millions,True,1000000
1183.0,2022.0,9/30/2022,Quarterly,,,,,16384162000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2022,,,,,,,,,,,,Q2022,,,Service,7,False,False,,,,,,,16399999.999999998,,,9/30/2022,2022-Q4,Q4,Profit,,,,False,False,False,1183 - Saudi Home Loans Co.,0.0,0.0,0.0,0.0,0.0,Unknown,,0.0,Other,,,,,,,,millions,True,1000000
1183.0,2022.0,12/31/2022,Annual,,,,,95889625000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2022,,,,,,,,,,,,FY2022,,,Service,7,True,False,,,,,,,95900000.0,,,12/31/2022,2022-FY,FY,Profit,,,,False,False,False,1183 - Saudi Home Loans Co.,0.0,0.0,0.0,0.0,0.0,Unknown,,0.0,Other,,,,,,,,millions,True,1000000
8311.0,2017.0,3/31/2017,Quarterly,822000.0,,,,-6556000.0,,,,,,,,,-3498000.0,,,,,,-7.9756691,,,,,,,,-3498000.0,,,,Saudi Enaya Cooperative Insurance Co.,8311_2017,,,,,-797.6%,,,,,,,Q2017,0.0,,Bank/Insurance,20,False,False,,,,-797.6,,,0.0,,,3/31/2017,2017-Q2,Q2,Loss,,,,False,False,True,8311 - Saudi Enaya Cooperative Insurance Co.,0.0,0.0,0.0,0.0,-7.9757,Unknown,,,Insurance,,,-3498000.0,,-797.6%,,,thousands,True,1000
8311.0,2017.0,6/30/2017,Quarterly,1988000.0,,,,-10031000.0,,,,,,,,,-2956000.0,,,,,,-5.045774648,,,,,,,,-2956000.0,,,,Saudi Enaya Cooperative Insurance Co.,8311_2017,,,,,-504.6%,,,,,,,Q2017,0.0,,Bank/Insurance,20,False,False,,,,-504.6,,,0.0,,,6/30/2017,2017-Q3,Q3,Loss,,,,False,False,True,8311 - Saudi Enaya Cooperative Insurance Co.,0.0,0.0,0.0,0.0,-5.0458,Unknown,,,Insurance,,,-2956000.0,,-504.6%,,,thousands,True,1000
8311.0,2017.0,9/30/2017,Quarterly,2688000.0,,,,-9303000.0,,,,,,,,,-2062000.0,,,,,,-3.4609375,,,,,,,,-2062000.0,,,,Saudi Enaya Cooperative Insurance Co.,8311_2017,,,,,-346.1%,,,,,,,Q2017,0.0,,Bank/Insurance,20,False,False,,,,-346.1,,,0.0,,,9/30/2017,2017-Q4,Q4,Loss,,,,False,False,True,8311 - Saudi Enaya Cooperative Insurance Co.,0.0,0.0,0.0,0.0,-3.4609,Unknown,,,Insurance,,,-2062000.0,,-346.1%,,,thousands,True,1000
8311.0,2017.0,12/31/2017,Annual,3195000.0,,,,-14519000.0,,,,,,,,,-1550000.0,,,,,,-4.54428795,,,,,,,,-1550000.0,,,,Saudi Enaya Cooperative Insurance Co.,8311_2017,,,,,-454.4%,,,,,,,FY2017,0.0,,Bank/Insurance,20,True,False,,,,-454.4,,,0.0,,,12/31/2017,2017-FY,FY,Loss,,,,False,False,True,8311 - Saudi Enaya Cooperative Insurance Co.,0.0,0.0,0.0,0.0,-4.5443,Unknown,,,Insurance,,,-1550000.0,,-454.4%,,,thousands,True,1000
8311.0,2018.0,3/31/2018,Quarterly,925000.0,,,,-103336000.0,,,,,,,,,980000.0,,,,,,-111.7145946,,,,,,,,980000.0,,,,Saudi Enaya Cooperative Insurance Co.,8311_2018,,,,,-11171.5%,,,,,,,Q2018,0.0,,Bank/Insurance,20,False,False,,,,-11171.5,,,-100.0,,,3/31/2018,2018-Q2,Q2,Loss,,,,False,False,True,8311 - Saudi Enaya Cooperative Insurance Co.,0.0,0.0,0.0,0.0,-111.7146,Unknown,,,Insurance,,,980000.0,,-11171.5%,,,thousands,True,1000
8311.0,2018.0,6/30/2018,Quarterly,1901000.0,,,,-79913000.0,,,,,,,,,15623000.0,,,,,,-42.03734876,,,,,,,,15623000.0,,,,Saudi Enaya Cooperative Insurance Co.,8311_2018,,,,,-4203.7%,,,,,,,Q2018,0.0,,Bank/Insurance,20,False,False,,,,-4203.7,,,-100.0,,,6/30/2018,2018-Q3,Q3,Loss,,,,False,False,True,8311 - Saudi Enaya Cooperative Insurance Co.,0.0,0.0,0.0,0.0,-42.0373,Unknown,,,Insurance,,,15623000.0,,-4203.7%,,,thousands,True,1000
8311.0,2018.0,9/30/2018,Quarterly,2961000.0,,,,-76205000.0,,,,,,,,,1676000.0,,,,,,-25.73623776,,,,,,,,1676000.0,,,,Saudi Enaya Cooperative Insurance Co.,8311_2018,,,,,-2573.6%,,,,,,,Q2018,0.0,,Bank/Insurance,20,False,False,,,,-2573.6,,,-100.0,,,9/30/2018,2018-Q4,Q4,Loss,,,,False,False,True,8311 - Saudi Enaya Cooperative Insurance Co.,0.0,0.0,0.0,0.0,-25.7362,Unknown,,,Insurance,,,1676000.0,,-2573.6%,,,thousands,True,1000
8311.0,2018.0,12/31/2018,Annual,3941000.0,,,,-91835000.0,,,,,,,,,-28652000.0,,,,,,-23.3024613,,,,,,,,-28652000.0,,,,Saudi Enaya Cooperative Insurance Co.,8311_2018,,,,,-2330.2%,,,,,,,FY2018,0.0,,Bank/Insurance,20,True,False,,,,-2330.2,,,-100.0,,,12/31/2018,2018-FY,FY,Loss,,,,False,False,True,8311 - Saudi Enaya Cooperative Insurance Co.,0.0,0.0,0.0,0.0,-23.3025,Unknown,,,Insurance,,,-28652000.0,,-2330.2%,,,thousands,True,1000
8311.0,2019.0,3/31/2019,Quarterly,1877000.0,,,,-17609000.0,,,,,,,,,-80833000.0,,,,,,-9.381459776,,,,,,,,-80833000.0,,,,Saudi Enaya Cooperative Insurance Co.,8311_2019,,,,,-938.1%,,,,,,,Q2019,0.0,,Bank/Insurance,20,False,False,,,,-938.1,,,0.0,,,3/31/2019,2019-Q2,Q2,Loss,,,,False,False,True,8311 - Saudi Enaya Cooperative Insurance Co.,0.0,0.0,0.0,0.0,-9.3815,Unknown,,,Insurance,,,-80833000.0,,-938.1%,,,thousands,True,1000
8311.0,2019.0,6/30/2019,Quarterly,3732000.0,,,,-45314000.0,,,,,,,,,-112810000.0,,,,,,-12.14201501,,,,,,,,-112810000.0,,,,Saudi Enaya Cooperative Insurance Co.,8311_2019,,,,,-1214.2%,,,,,,,Q2019,0.0,,Bank/Insurance,20,False,False,,,,-1214.2,,,0.0,,,6/30/2019,2019-Q3,Q3,Loss,,,,False,False,True,8311 - Saudi Enaya Cooperative Insurance Co.,0.0,0.0,0.0,0.0,-12.142,Unknown,,,Insurance,,,-112810000.0,,-1214.2%,,,thousands,True,1000
