ticker,fiscal_year,period_end,period_type,revenue,cost_of_sales,gross_profit,operating_profit,net_profit,interest_expense,total_assets,total_equity,total_liabilities,current_assets,current_liabilities,inventory,receivables,operating_cash_flow,capex,return_on_equity,return_on_assets,gross_margin,operating_margin,net_margin,current_ratio,quick_ratio,debt_to_equity,debt_to_assets,asset_turnover,inventory_turnover,days_sales_outstanding,free_cash_flow,interest_coverage_ratio,working_capital,sector_gics,company_name,filing_id,calc_ROE,calc_ROA,calc_gross_margin,calc_operating_margin,calc_net_margin,calc_current_ratio,calc_quick_ratio,calc_debt_to_equity,calc_debt_to_assets,calc_asset_turnover,calc_working_capital,period_label,revenue_millions,roe_pct,company_type,data_quality_score,is_annual,is_latest,roa_pct,gross_margin_pct,operating_margin_pct,net_margin_pct,debt_to_equity_pct,debt_to_assets_pct,net_profit_millions,total_assets_millions,total_equity_millions,period_date,year_quarter,fiscal_quarter,profit_status,liquidity_status,leverage_status,roe_status,has_cogs,has_operating_profit,has_cash_flow,ticker_name,roe_decimal,roa_decimal,gross_margin_decimal,operating_margin_decimal,net_margin_decimal,size_category,profitability_score,capex_adjusted,sector_derived,gross_profit_calc,total_liabilities_calc,free_cash_flow_calc,working_capital_calc,net_margin_calc,gross_margin_calc,roe_calc
4008,2024,6/30/2024,Quarterly,469114244,,,,-3982919,7049951,1186003073,331846836,854156237,543653113,529680763,452357982,31519532,5095287,8220449,-0.012002281,-0.00335827,,,-0.008490296,1.026378813,0.172358782,2.573947208,0.720197322,0.395542183,,24.52415233,-3125162,,13972350,,Saudi Company for Hardware,4008_2024,-1.2%,-0.3%,,,-0.8%,1.0,0.2,257.4%,0.72,0.40,13972350,Q2024,469.1,-1.2%,Service,80,FALSE,FALSE,-0.3,,,-0.8,257.4,72,-4,1186,331.8,6/30/2024,2024-Q3,Q3,Loss,Adequate,High,Negative,FALSE,FALSE,TRUE,4008 - Saudi Company for Hardware,-0.012,-0.0034,0,0,-0.0085,Mid Cap,0,8220449,Other,,854156237,-3125162,13972350,-0.8%,,-1.2%
4008,2024,9/30/2024,Quarterly,714559649,,,,-8981078,7664746,1260710860,322865758,937845102,633857186,627786120,552738081,30381254,4325334,13908259,-0.027816756,-0.007123821,,,-0.012568689,1.009670596,0.129214556,2.904752451,0.743901819,0.566791063,,15.51886917,-9582925,,6071066,,Saudi Company for Hardware,4008_2024,-2.8%,-0.7%,,,-1.3%,1.0,0.1,290.5%,0.74,0.57,6071066,Q2024,714.6,-2.8%,Service,80,FALSE,FALSE,-0.7,,,-1.3,290.5,74.4,-9,1260.7,322.9,9/30/2024,2024-Q4,Q4,Loss,Adequate,High,Negative,FALSE,FALSE,TRUE,4008 - Saudi Company for Hardware,-0.0278,-0.0071,0,0,-0.0126,Mid Cap,0,13908259,Other,,937845102,-9582925,6071066,-1.3%,,-2.8%
4008,2024,12/31/2024,Annual,993640008,,,,-14085949,29726005,1252861176,326293997,926567179,634133540,627394994,548838108,40321915,-17688366,19654555,-0.043169501,-0.011243025,,,-0.014176109,1.010740516,0.135951725,2.839669707,0.739560932,0.793096655,,14.81170128,-37342921,,6738546,,Saudi Company for Hardware,4008_2024,-4.3%,-1.1%,,,-1.4%,1.0,0.1,284.0%,0.74,0.79,6738546,FY2024,993.6,-4.3%,Service,80,TRUE,FALSE,-1.1,,,-1.4,284,74,-14.1,1252.9,326.3,12/31/2024,2024-FY,FY,Loss,Adequate,High,Negative,FALSE,FALSE,TRUE,4008 - Saudi Company for Hardware,-0.0432,-0.0112,0,0,-0.0142,Mid Cap,0,19654555,Other,,926567179,-37342921,6738546,-1.4%,,-4.3%
4008,2025,3/31/2025,Quarterly,261322792,,,,5074182,7294118,1210493437,331149783,879343654,616697999,603880186,521822393,30999879,25556099,2162086,0.015322921,0.004191829,,,0.019417296,1.021225755,0.157109983,2.655425729,0.726434053,0.215881213,,43.29877141,23394013,,12817813,,Saudi Company for Hardware,4008_2025,1.5%,0.4%,,,1.9%,1.0,0.2,265.5%,0.73,0.22,12817813,Q2025,261.3,1.5%,Service,80,FALSE,FALSE,0.4,,,1.9,265.5,72.6,5.1,1210.5,331.1,3/31/2025,2025-Q2,Q2,Profit,Adequate,High,Weak,FALSE,FALSE,TRUE,4008 - Saudi Company for Hardware,0.0153,0.0042,0,0,0.0194,Mid Cap,0,2162086,Other,,879343654,23394013,12817813,1.9%,,1.5%
4008,2025,6/30/2025,Quarterly,514691027,,,,5080527,6845529,1198029494,336230310,861799184,720550673,602035515,93006555,31907002,59137135,3281447,0.015110259,0.004240736,,,0.009871023,1.19685742,1.042370595,2.563121641,0.719347218,0.429614654,,22.62727563,55855688,,118515158,,Saudi Company for Hardware,4008_2025,1.5%,0.4%,,,1.0%,1.2,1.0,256.3%,0.72,0.43,118515158,Q2025,514.7,1.5%,Service,80,FALSE,FALSE,0.4,,,1,256.3,71.9,5.1,1198,336.2,6/30/2025,2025-Q3,Q3,Profit,Adequate,High,Weak,FALSE,FALSE,TRUE,4008 - Saudi Company for Hardware,0.0151,0.0042,0,0,0.0099,Mid Cap,0,3281447,Other,,861799184,55855688,118515158,1.0%,,1.5%
4008,2025,9/30/2025,Quarterly,776103693,,,,39361280,5205976,1105565692,375591590,729974102,652713680,474804920,566613249,31464380,57666390,6162844,0.104798087,0.035602841,,,0.050716522,1.374698645,0.18133854,1.943531542,0.660272028,0.701996904,,14.79763439,51503546,,177908760,,Saudi Company for Hardware,4008_2025,10.5%,3.6%,,,5.1%,1.4,0.2,194.4%,0.66,0.70,177908760,Q2025,776.1,10.5%,Service,80,FALSE,TRUE,3.6,,,5.1,194.4,66,39.4,1105.6,375.6,9/30/2025,2025-Q4,Q4,Profit,Adequate,High,Good,FALSE,FALSE,TRUE,4008 - Saudi Company for Hardware,0.1048,0.0356,0,0,0.0507,Mid Cap,44,6162844,Other,,729974102,51503546,177908760,5.1%,,10.5%
6050,2020,6/30/2020,Quarterly,20458738,5959641,4256909,-7497313,-8930175,1256609,514008131,326272861,187735270,362556668,63646683,8985796,4948013,,6663406,-0.027370266,-0.017373606,0.208072903,-0.366460189,-0.436496865,5.696395333,5.555212862,0.575393459,0.365237938,0.039802363,0.663229056,88.27644916,,-5.96630535,298909985,,Saudi Fisheries Co.,6050_2020,-2.7%,-1.7%,20.8%,-36.6%,-43.6%,5.7,5.6,57.5%,0.37,0.04,298909985,Q2020,20.5,-2.7%,Industrial,93,FALSE,FALSE,-1.7,20.8,-36.6,-43.6,57.5,36.5,-8.9,514,326.3,6/30/2020,2020-Q3,Q3,Loss,Strong,Moderate,Negative,TRUE,TRUE,FALSE,6050 - Saudi Fisheries Co.,-0.0274,-0.0174,0.2081,-0.3665,-0.4365,Small Cap,0,6663406,Other,4256909,187735270,,298909985,-43.6%,20.8%,-2.7%
6050,2020,12/31/2020,Annual,,,,,,,361536141,305021219,56514922,212134747,39104908,10117069,3840717,,,,,,,,5.424760161,5.166044068,0.185281936,0.156318873,,,,,,173029839,,Saudi Fisheries Co.,6050_2020,,,,,,5.4,5.2,18.5%,0.16,,173029839,FY2020,,,Service,47,TRUE,FALSE,,,,,18.5,15.6,,361.5,305,12/31/2020,2020-FY,FY,N/A,Strong,Low,N/A,FALSE,FALSE,FALSE,6050 - Saudi Fisheries Co.,0,0,0,0,0,Small Cap,,0,Other,,56514922,,173029839,,,
6050,2021,6/30/2021,Quarterly,21811584,4299451,5498872,-9009682,-9634455,72990,331545480,285637698,45907782,174249821,28784027,17166930,4545645,,13486880,-0.033729634,-0.029059226,0.252107871,-0.41306867,-0.441712761,6.053698497,5.457293762,0.160720319,0.138466017,0.065787608,0.250449614,76.06785573,,-123.4372106,145465794,,Saudi Fisheries Co.,6050_2021,-3.4%,-2.9%,25.2%,-41.3%,-44.2%,6.1,5.5,16.1%,0.14,0.07,145465794,Q2021,21.8,-3.4%,Industrial,93,FALSE,FALSE,-2.9,25.2,-41.3,-44.2,16.1,13.8,-9.6,331.5,285.6,6/30/2021,2021-Q3,Q3,Loss,Strong,Low,Negative,TRUE,TRUE,FALSE,6050 - Saudi Fisheries Co.,-0.0337,-0.0291,0.2521,-0.4131,-0.4417,Small Cap,0,13486880,Other,5498872,45907782,,145465794,-44.2%,25.2%,-3.4%
6050,2023,6/30/2023,Quarterly,28213972,,,,-12743860,788268,343782953,223076772,120706181,86109635,71474111,46353010,11200820,-33684353,631756,-0.057127687,-0.037069494,,,-0.451686136,1.204766786,0.556238118,0.54109704,0.351111595,0.082069142,,144.9033585,-34316109,,14635524,,Saudi Fisheries Co.,6050_2023,-5.7%,-3.7%,,,-45.2%,1.2,0.6,54.1%,0.35,0.08,14635524,Q2023,28.2,-5.7%,Service,80,FALSE,FALSE,-3.7,,,-45.2,54.1,35.1,-12.7,343.8,223.1,6/30/2023,2023-Q3,Q3,Loss,Adequate,Moderate,Negative,FALSE,FALSE,TRUE,6050 - Saudi Fisheries Co.,-0.0571,-0.0371,0,0,-0.4517,Small Cap,0,631756,Other,,120706181,-34316109,14635524,-45.2%,,-5.7%
6050,2023,9/30/2023,Quarterly,43521367,,,,-34382278,1053384,314696534,188694494,126002040,59359010,77370387,26443528,6679099,-36101362,631756,-0.182211347,-0.109255344,,,-0.790009147,0.767205804,0.425427393,0.667756845,0.400392208,0.138296302,,56.01550004,-36733118,,-18011377,,Saudi Fisheries Co.,6050_2023,-18.2%,-10.9%,,,-79.0%,0.8,0.4,66.8%,0.40,0.14,-18011377,Q2023,43.5,-18.2%,Service,80,FALSE,FALSE,-10.9,,,-79,66.8,40,-34.4,314.7,188.7,9/30/2023,2023-Q4,Q4,Loss,Weak,Moderate,Negative,FALSE,FALSE,TRUE,6050 - Saudi Fisheries Co.,-0.1822,-0.1093,0,0,-0.79,Small Cap,0,631756,Other,,126002040,-36733118,-18011377,-79.0%,,-18.2%
6050,2023,12/31/2023,Annual,52208079,,,,-119959261,3661705,243219418,116272169,126947249,34533088,78647042,11109914,4811078,-39769010,557200,-1.031710873,-0.49321416,,,-2.297714517,0.43908947,0.297826509,1.091811137,0.52194537,0.214654239,,33.63547374,-40326210,,-44113954,,Saudi Fisheries Co.,6050_2023,-103.2%,-49.3%,,,-229.8%,0.4,0.3,109.2%,0.52,0.21,-44113954,FY2023,52.2,-103.2%,Service,80,TRUE,FALSE,-49.3,,,-229.8,109.2,52.2,-120,243.2,116.3,12/31/2023,2023-FY,FY,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,6050 - Saudi Fisheries Co.,-1.0317,-0.4932,0,0,-2.2977,Small Cap,0,557200,Other,,126947249,-40326210,-44113954,-229.8%,,-103.2%
6050,2024,3/31/2024,Quarterly,9129598,,,,-8957094,801744,238268633,107315075,130953558,32381843,82340543,8945096,5673952,-2357486,7551,-0.083465385,-0.037592418,,,-0.981104973,0.3932673,0.284631922,1.220271784,0.549604689,0.038316407,,226.8437756,-2365037,,-49958700,,Saudi Fisheries Co.,6050_2024,-8.3%,-3.8%,,,-98.1%,0.4,0.3,122.0%,0.55,0.04,-49958700,Q2024,9.1,-8.3%,Service,80,FALSE,FALSE,-3.8,,,-98.1,122,55,-9,238.3,107.3,3/31/2024,2024-Q2,Q2,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,6050 - Saudi Fisheries Co.,-0.0835,-0.0376,0,0,-0.9811,Small Cap,0,7551,Other,,130953558,-2365037,-49958700,-98.1%,,-8.3%
6050,2024,6/30/2024,Quarterly,16381287,,,,-10813964,1298911,248010868,96501111,151509757,44842112,89351152,4896458,4802646,-1209862,75887,-0.112060513,-0.043602783,,,-0.660141294,0.501863837,0.447063671,1.57003122,0.610899668,0.066050682,,107.0102605,-1285749,,-44509040,,Saudi Fisheries Co.,6050_2024,-11.2%,-4.4%,,,-66.0%,0.5,0.4,157.0%,0.61,0.07,-44509040,Q2024,16.4,-11.2%,Service,80,FALSE,FALSE,-4.4,,,-66,157,61.1,-10.8,248,96.5,6/30/2024,2024-Q3,Q3,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,6050 - Saudi Fisheries Co.,-0.1121,-0.0436,0,0,-0.6601,Small Cap,0,75887,Other,,151509757,-1285749,-44509040,-66.0%,,-11.2%
6050,2024,9/30/2024,Quarterly,18633723,,,,-28698336,1585167,184045631,67802775,116242856,28729528,78775965,1072681,658154,-9513339,139024,-0.423261968,-0.155930547,,,-1.540128937,0.364699157,0.3510823,1.714426231,0.631598019,0.101245125,,12.89201358,-9652363,,-50046437,,Saudi Fisheries Co.,6050_2024,-42.3%,-15.6%,,,-154.0%,0.4,0.4,171.4%,0.63,0.10,-50046437,Q2024,18.6,-42.3%,Service,80,FALSE,FALSE,-15.6,,,-154,171.4,63.2,-28.7,184,67.8,9/30/2024,2024-Q4,Q4,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,6050 - Saudi Fisheries Co.,-0.4233,-0.1559,0,0,-1.5401,Small Cap,0,139024,Other,,116242856,-9652363,-50046437,-154.0%,,-42.3%
6050,2024,12/31/2024,Annual,19042570,,,,-40995299,4563499,178216553,75557193,102659360,26322993,86755140,1194410,226336,-26878063,139024,-0.542573081,-0.230030815,,,-2.152823857,0.3034171,0.289649501,1.358697378,0.576037177,0.106850737,,4.338313578,-27017087,,-60432147,,Saudi Fisheries Co.,6050_2024,-54.3%,-23.0%,,,-215.3%,0.3,0.3,135.9%,0.58,0.11,-60432147,FY2024,19,-54.3%,Service,80,TRUE,FALSE,-23,,,-215.3,135.9,57.6,-41,178.2,75.6,12/31/2024,2024-FY,FY,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,6050 - Saudi Fisheries Co.,-0.5426,-0.23,0,0,-2.1528,Small Cap,0,139024,Other,,102659360,-27017087,-60432147,-215.3%,,-54.3%
6050,2025,3/31/2025,Quarterly,1061640,,,,-1148922,525654,200178438,74408271,125770167,50533354,110777737,1026678,0,32135429,19780,-0.015440783,-0.005739489,,,-1.08221431,0.45616886,0.446900951,1.690271327,0.628290281,0.005303468,,0,32115649,,-60244383,,Saudi Fisheries Co.,6050_2025,-1.5%,-0.6%,,,-108.2%,0.5,0.4,169.0%,0.63,0.01,-60244383,Q2025,1.1,-1.5%,Service,80,FALSE,FALSE,-0.6,,,-108.2,169,62.8,-1.1,200.2,74.4,3/31/2025,2025-Q2,Q2,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,6050 - Saudi Fisheries Co.,-0.0154,-0.0057,0,0,-1.0822,Small Cap,0,19780,Other,,125770167,32115649,-60244383,-108.2%,,-1.5%
6050,2025,6/30/2025,Quarterly,2111710,,,,-10447483,134554,187435413,63960788,123474625,42604510,110120682,1255834,0,26416749,18630,-0.163341999,-0.055739109,,,-4.947404236,0.386889268,0.375485106,1.930473793,0.658758252,0.011266334,,0,26398119,,-67516172,,Saudi Fisheries Co.,6050_2025,-16.3%,-5.6%,,,-494.7%,0.4,0.4,193.0%,0.66,0.01,-67516172,Q2025,2.1,-16.3%,Service,80,FALSE,FALSE,-5.6,,,-494.7,193,65.9,-10.4,187.4,64,6/30/2025,2025-Q3,Q3,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,6050 - Saudi Fisheries Co.,-0.1633,-0.0557,0,0,-4.9474,Small Cap,0,18630,Other,,123474625,26398119,-67516172,-494.7%,,-16.3%
6050,2025,9/30/2025,Quarterly,3801441,,,,-6888082,134656,177154972,57072706,120082266,35514918,107064243,714994,,21402685,18630,-0.120689599,-0.038881675,,,-1.811966041,0.331715959,0.325037781,2.104022648,0.677837402,0.02145828,,,21384055,,-71549325,,Saudi Fisheries Co.,6050_2025,-12.1%,-3.9%,,,-181.2%,0.3,0.3,210.4%,0.68,0.02,-71549325,Q2025,3.8,-12.1%,Service,73,FALSE,TRUE,-3.9,,,-181.2,210.4,67.8,-6.9,177.2,57.1,9/30/2025,2025-Q4,Q4,Loss,Weak,High,Negative,FALSE,FALSE,TRUE,6050 - Saudi Fisheries Co.,-0.1207,-0.0389,0,0,-1.812,Small Cap,0,18630,Other,,120082266,21384055,-71549325,-181.2%,,-12.1%
1183,2021,3/31/2021,Quarterly,,,,,29470002,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2021,,,,,,,,,,,,Q2021,,,Service,7,FALSE,FALSE,,,,,,,29.5,,,3/31/2021,2021-Q2,Q2,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1183 - Saudi Home Loans Co.,0,0,0,0,0,Unknown,,0,Other,,,,,,,
1183,2021,6/30/2021,Quarterly,,,,,29289194,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2021,,,,,,,,,,,,Q2021,,,Service,7,FALSE,FALSE,,,,,,,29.3,,,6/30/2021,2021-Q3,Q3,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1183 - Saudi Home Loans Co.,0,0,0,0,0,Unknown,,0,Other,,,,,,,
1183,2021,9/30/2021,Quarterly,,,,,24343038,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2021,,,,,,,,,,,,Q2021,,,Service,7,FALSE,FALSE,,,,,,,24.3,,,9/30/2021,2021-Q4,Q4,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1183 - Saudi Home Loans Co.,0,0,0,0,0,Unknown,,0,Other,,,,,,,
1183,2021,12/31/2021,Annual,,,,,103195599,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2021,,,,,,,,,,,,FY2021,,,Service,7,TRUE,FALSE,,,,,,,103.2,,,12/31/2021,2021-FY,FY,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1183 - Saudi Home Loans Co.,0,0,0,0,0,Unknown,,0,Other,,,,,,,
1183,2022,3/31/2022,Quarterly,,,,,32357040,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2022,,,,,,,,,,,,Q2022,,,Service,7,FALSE,FALSE,,,,,,,32.4,,,3/31/2022,2022-Q2,Q2,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1183 - Saudi Home Loans Co.,0,0,0,0,0,Unknown,,0,Other,,,,,,,
1183,2022,6/30/2022,Quarterly,,,,,31298991,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2022,,,,,,,,,,,,Q2022,,,Service,7,FALSE,FALSE,,,,,,,31.3,,,6/30/2022,2022-Q3,Q3,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1183 - Saudi Home Loans Co.,0,0,0,0,0,Unknown,,0,Other,,,,,,,
1183,2022,9/30/2022,Quarterly,,,,,16384162,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2022,,,,,,,,,,,,Q2022,,,Service,7,FALSE,FALSE,,,,,,,16.4,,,9/30/2022,2022-Q4,Q4,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1183 - Saudi Home Loans Co.,0,0,0,0,0,Unknown,,0,Other,,,,,,,
1183,2022,12/31/2022,Annual,,,,,95889625,,,,,,,,,,,,,,,,,,,,,,,,,,,Saudi Home Loans Co.,1183_2022,,,,,,,,,,,,FY2022,,,Service,7,TRUE,FALSE,,,,,,,95.9,,,12/31/2022,2022-FY,FY,Profit,N/A,N/A,N/A,FALSE,FALSE,FALSE,1183 - Saudi Home Loans Co.,0,0,0,0,0,Unknown,,0,Other,,,,,,,
8311,2017,3/31/2017,Quarterly,822,,,,-6556,,,,,,,,,-3498,,,,,,-7.9756691,,,,,,,,-3498,,,,Saudi Enaya Cooperative Insurance Co.,8311_2017,,,,,-797.6%,,,,,,,Q2017,0,,Bank/Insurance,20,FALSE,FALSE,,,,-797.6,,,0,,,3/31/2017,2017-Q2,Q2,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8311 - Saudi Enaya Cooperative Insurance Co.,0,0,0,0,-7.9757,Unknown,,#N/A,Insurance,,,-3498,,-797.6%,,
8311,2017,6/30/2017,Quarterly,1988,,,,-10031,,,,,,,,,-2956,,,,,,-5.045774648,,,,,,,,-2956,,,,Saudi Enaya Cooperative Insurance Co.,8311_2017,,,,,-504.6%,,,,,,,Q2017,0,,Bank/Insurance,20,FALSE,FALSE,,,,-504.6,,,0,,,6/30/2017,2017-Q3,Q3,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8311 - Saudi Enaya Cooperative Insurance Co.,0,0,0,0,-5.0458,Unknown,,#N/A,Insurance,,,-2956,,-504.6%,,
8311,2017,9/30/2017,Quarterly,2688,,,,-9303,,,,,,,,,-2062,,,,,,-3.4609375,,,,,,,,-2062,,,,Saudi Enaya Cooperative Insurance Co.,8311_2017,,,,,-346.1%,,,,,,,Q2017,0,,Bank/Insurance,20,FALSE,FALSE,,,,-346.1,,,0,,,9/30/2017,2017-Q4,Q4,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8311 - Saudi Enaya Cooperative Insurance Co.,0,0,0,0,-3.4609,Unknown,,#N/A,Insurance,,,-2062,,-346.1%,,
8311,2017,12/31/2017,Annual,3195,,,,-14519,,,,,,,,,-1550,,,,,,-4.54428795,,,,,,,,-1550,,,,Saudi Enaya Cooperative Insurance Co.,8311_2017,,,,,-454.4%,,,,,,,FY2017,0,,Bank/Insurance,20,TRUE,FALSE,,,,-454.4,,,0,,,12/31/2017,2017-FY,FY,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8311 - Saudi Enaya Cooperative Insurance Co.,0,0,0,0,-4.5443,Unknown,,#N/A,Insurance,,,-1550,,-454.4%,,
8311,2018,3/31/2018,Quarterly,925,,,,-103336,,,,,,,,,980,,,,,,-111.7145946,,,,,,,,980,,,,Saudi Enaya Cooperative Insurance Co.,8311_2018,,,,,-11171.5%,,,,,,,Q2018,0,,Bank/Insurance,20,FALSE,FALSE,,,,-11171.5,,,-0.1,,,3/31/2018,2018-Q2,Q2,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8311 - Saudi Enaya Cooperative Insurance Co.,0,0,0,0,-111.7146,Unknown,,#N/A,Insurance,,,980,,-11171.5%,,
8311,2018,6/30/2018,Quarterly,1901,,,,-79913,,,,,,,,,15623,,,,,,-42.03734876,,,,,,,,15623,,,,Saudi Enaya Cooperative Insurance Co.,8311_2018,,,,,-4203.7%,,,,,,,Q2018,0,,Bank/Insurance,20,FALSE,FALSE,,,,-4203.7,,,-0.1,,,6/30/2018,2018-Q3,Q3,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8311 - Saudi Enaya Cooperative Insurance Co.,0,0,0,0,-42.0373,Unknown,,#N/A,Insurance,,,15623,,-4203.7%,,
8311,2018,9/30/2018,Quarterly,2961,,,,-76205,,,,,,,,,1676,,,,,,-25.73623776,,,,,,,,1676,,,,Saudi Enaya Cooperative Insurance Co.,8311_2018,,,,,-2573.6%,,,,,,,Q2018,0,,Bank/Insurance,20,FALSE,FALSE,,,,-2573.6,,,-0.1,,,9/30/2018,2018-Q4,Q4,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8311 - Saudi Enaya Cooperative Insurance Co.,0,0,0,0,-25.7362,Unknown,,#N/A,Insurance,,,1676,,-2573.6%,,
8311,2018,12/31/2018,Annual,3941,,,,-91835,,,,,,,,,-28652,,,,,,-23.3024613,,,,,,,,-28652,,,,Saudi Enaya Cooperative Insurance Co.,8311_2018,,,,,-2330.2%,,,,,,,FY2018,0,,Bank/Insurance,20,TRUE,FALSE,,,,-2330.2,,,-0.1,,,12/31/2018,2018-FY,FY,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8311 - Saudi Enaya Cooperative Insurance Co.,0,0,0,0,-23.3025,Unknown,,#N/A,Insurance,,,-28652,,-2330.2%,,
8311,2019,3/31/2019,Quarterly,1877,,,,-17609,,,,,,,,,-80833,,,,,,-9.381459776,,,,,,,,-80833,,,,Saudi Enaya Cooperative Insurance Co.,8311_2019,,,,,-938.1%,,,,,,,Q2019,0,,Bank/Insurance,20,FALSE,FALSE,,,,-938.1,,,0,,,3/31/2019,2019-Q2,Q2,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8311 - Saudi Enaya Cooperative Insurance Co.,0,0,0,0,-9.3815,Unknown,,#N/A,Insurance,,,-80833,,-938.1%,,
8311,2019,6/30/2019,Quarterly,3732,,,,-45314,,,,,,,,,-112810,,,,,,-12.14201501,,,,,,,,-112810,,,,Saudi Enaya Cooperative Insurance Co.,8311_2019,,,,,-1214.2%,,,,,,,Q2019,0,,Bank/Insurance,20,FALSE,FALSE,,,,-1214.2,,,0,,,6/30/2019,2019-Q3,Q3,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8311 - Saudi Enaya Cooperative Insurance Co.,0,0,0,0,-12.142,Unknown,,#N/A,Insurance,,,-112810,,-1214.2%,,
8311,2019,9/30/2019,Quarterly,5437,,,,-78176,,,,,,,,,-110682,,,,,,-14.37851756,,,,,,,,-110682,,,,Saudi Enaya Cooperative Insurance Co.,8311_2019,,,,,-1437.9%,,,,,,,Q2019,0,,Bank/Insurance,20,FALSE,FALSE,,,,-1437.9,,,-0.1,,,9/30/2019,2019-Q4,Q4,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8311 - Saudi Enaya Cooperative Insurance Co.,0,0,0,0,-14.3785,Unknown,,#N/A,Insurance,,,-110682,,-1437.9%,,
8311,2019,12/31/2019,Annual,7468,,,,-101352,,,,,,,,,-109845,,,,,,-13.57150509,,,,,,,,-109845,,,,Saudi Enaya Cooperative Insurance Co.,8311_2019,,,,,-1357.2%,,,,,,,FY2019,0,,Bank/Insurance,20,TRUE,FALSE,,,,-1357.2,,,-0.1,,,12/31/2019,2019-FY,FY,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8311 - Saudi Enaya Cooperative Insurance Co.,0,0,0,0,-13.5715,Unknown,,#N/A,Insurance,,,-109845,,-1357.2%,,
8311,2020,3/31/2020,Quarterly,532,,,,-10254,,,,,,,,,-7790,,,,,,-19.27443609,,,,,,,,-7790,,,,Saudi Enaya Cooperative Insurance Co.,8311_2020,,,,,-1927.4%,,,,,,,Q2020,0,,Bank/Insurance,20,FALSE,FALSE,,,,-1927.4,,,0,,,3/31/2020,2020-Q2,Q2,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8311 - Saudi Enaya Cooperative Insurance Co.,0,0,0,0,-19.2744,Unknown,,#N/A,Insurance,,,-7790,,-1927.4%,,
8311,2020,6/30/2020,Quarterly,2121,,,,-12023,,,,,,,,,-6572,,,,,,-5.66855257,,,,,,,,-6572,,,,Saudi Enaya Cooperative Insurance Co.,8311_2020,,,,,-566.9%,,,,,,,Q2020,0,,Bank/Insurance,20,FALSE,FALSE,,,,-566.9,,,0,,,6/30/2020,2020-Q3,Q3,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8311 - Saudi Enaya Cooperative Insurance Co.,0,0,0,0,-5.6686,Unknown,,#N/A,Insurance,,,-6572,,-566.9%,,
8311,2020,9/30/2020,Quarterly,3863,,,,-22123,,,,,,,,,-15864,,,,,,-5.726896195,,,,,,,,-15864,,,,Saudi Enaya Cooperative Insurance Co.,8311_2020,,,,,-572.7%,,,,,,,Q2020,0,,Bank/Insurance,20,FALSE,FALSE,,,,-572.7,,,0,,,9/30/2020,2020-Q4,Q4,Loss,N/A,N/A,N/A,FALSE,FALSE,TRUE,8311 - Saudi Enaya Cooperative Insurance Co.,0,0,0,0,-5.7269,Unknown,,#N/A,Insurance,,,-15864,,-572.7%,,
